city,date,temperature,humidity,weather
Chennai,2024-12-13,26.43,82,scattered clouds
Chennai,2024-12-13,25.96,79,broken clouds
Chennai,2024-12-13,25.29,76,broken clouds
Chennai,2024-12-14,24.4,75,broken clouds
Chennai,2024-12-14,26.26,67,overcast clouds
Chennai,2024-12-14,27.45,61,broken clouds
Chennai,2024-12-14,27.17,61,clear sky
Chennai,2024-12-14,25.93,65,few clouds
Chennai,2024-12-14,25.34,67,broken clouds
Chennai,2024-12-14,24.92,69,broken clouds
Chennai,2024-12-14,24.35,72,overcast clouds
Chennai,2024-12-15,23.87,73,overcast clouds
Chennai,2024-12-15,26.09,66,scattered clouds
Chennai,2024-12-15,27.36,59,scattered clouds
Chennai,2024-12-15,27.09,61,few clouds
Chennai,2024-12-15,25.72,65,broken clouds
Chennai,2024-12-15,25.16,68,overcast clouds
Chennai,2024-12-15,24.48,69,overcast clouds
Chennai,2024-12-15,23.3,74,overcast clouds
Chennai,2024-12-16,22.79,76,overcast clouds
Chennai,2024-12-16,23.93,73,overcast clouds
Chennai,2024-12-16,26.76,62,overcast clouds
Chennai,2024-12-16,26.35,64,overcast clouds
Chennai,2024-12-16,24.95,72,overcast clouds
Chennai,2024-12-16,24.48,73,overcast clouds
Chennai,2024-12-16,23.87,71,light rain
Chennai,2024-12-16,22.37,75,light rain
Chennai,2024-12-17,20.11,88,moderate rain
Chennai,2024-12-17,20.8,81,light rain
Chennai,2024-12-17,20.31,88,moderate rain
Chennai,2024-12-17,22.89,93,heavy intensity rain
Chennai,2024-12-17,23.15,94,heavy intensity rain
Chennai,2024-12-17,24.32,89,moderate rain
Chennai,2024-12-17,24.56,85,light rain
Chennai,2024-12-17,24.83,83,light rain
Chennai,2024-12-18,24.75,85,light rain
Chennai,2024-12-18,23.89,88,light rain
Chennai,2024-12-18,25.01,86,light rain
Chennai,2024-12-18,25.45,86,light rain
Chennai,2024-12-18,24.28,91,light rain
Mumbai,2024-12-13,26.99,47,few clouds
Mumbai,2024-12-13,26.71,49,scattered clouds
Mumbai,2024-12-13,25.4,45,scattered clouds
Mumbai,2024-12-14,23.81,44,broken clouds
Mumbai,2024-12-14,23.55,43,overcast clouds
Mumbai,2024-12-14,26.28,41,overcast clouds
Mumbai,2024-12-14,28.25,42,broken clouds
Mumbai,2024-12-14,26.52,55,broken clouds
Mumbai,2024-12-14,26.18,61,few clouds
Mumbai,2024-12-14,26.07,55,clear sky
Mumbai,2024-12-14,24.81,46,scattered clouds
Mumbai,2024-12-15,23.93,42,broken clouds
Mumbai,2024-12-15,23.53,39,scattered clouds
Mumbai,2024-12-15,26.23,35,few clouds
Mumbai,2024-12-15,27.84,36,clear sky
Mumbai,2024-12-15,26.17,55,clear sky
Mumbai,2024-12-15,26.01,59,clear sky
Mumbai,2024-12-15,25.64,58,clear sky
Mumbai,2024-12-15,24.88,47,clear sky
Mumbai,2024-12-16,23.93,37,few clouds
Mumbai,2024-12-16,23.42,36,scattered clouds
Mumbai,2024-12-16,26.34,33,few clouds
Mumbai,2024-12-16,27.52,38,clear sky
Mumbai,2024-12-16,25.93,54,clear sky
Mumbai,2024-12-16,25.56,61,clear sky
Mumbai,2024-12-16,25.07,58,clear sky
Mumbai,2024-12-16,24.51,48,clear sky
Mumbai,2024-12-17,23.64,46,clear sky
Mumbai,2024-12-17,23.83,38,scattered clouds
Mumbai,2024-12-17,25.86,30,broken clouds
Mumbai,2024-12-17,25.82,44,scattered clouds
Mumbai,2024-12-17,25.15,55,broken clouds
Mumbai,2024-12-17,25.24,60,overcast clouds
Mumbai,2024-12-17,24.83,57,overcast clouds
Mumbai,2024-12-17,24.29,50,overcast clouds
Mumbai,2024-12-18,23.87,46,overcast clouds
Mumbai,2024-12-18,23.48,42,overcast clouds
Mumbai,2024-12-18,25.17,34,broken clouds
Mumbai,2024-12-18,25.66,41,few clouds
Mumbai,2024-12-18,24.96,53,scattered clouds
Delhi,2024-12-13,15.05,41,few clouds
Delhi,2024-12-13,15.73,32,scattered clouds
Delhi,2024-12-13,15.34,25,clear sky
Delhi,2024-12-14,14.18,20,clear sky
Delhi,2024-12-14,14.13,20,clear sky
Delhi,2024-12-14,18.87,15,clear sky
Delhi,2024-12-14,22.73,10,clear sky
Delhi,2024-12-14,21.61,11,clear sky
Delhi,2024-12-14,18.99,13,clear sky
Delhi,2024-12-14,17.14,13,clear sky
Delhi,2024-12-14,15.71,13,clear sky
Delhi,2024-12-15,14.5,15,clear sky
Delhi,2024-12-15,14.57,15,clear sky
Delhi,2024-12-15,18.92,12,clear sky
Delhi,2024-12-15,22.26,10,clear sky
Delhi,2024-12-15,21.26,11,clear sky
Delhi,2024-12-15,19.18,13,clear sky
Delhi,2024-12-15,17.49,14,clear sky
Delhi,2024-12-15,16.22,14,clear sky
Delhi,2024-12-16,15.0,15,clear sky
Delhi,2024-12-16,15.21,14,clear sky
Delhi,2024-12-16,19.9,11,clear sky
Delhi,2024-12-16,22.63,9,clear sky
Delhi,2024-12-16,21.53,10,clear sky
Delhi,2024-12-16,19.81,12,clear sky
Delhi,2024-12-16,17.92,17,clear sky
Delhi,2024-12-16,16.52,21,clear sky
Delhi,2024-12-17,15.51,25,clear sky
Delhi,2024-12-17,15.9,26,clear sky
Delhi,2024-12-17,20.39,20,clear sky
Delhi,2024-12-17,23.05,14,clear sky
Delhi,2024-12-17,21.9,13,clear sky
Delhi,2024-12-17,20.13,15,clear sky
Delhi,2024-12-17,18.27,19,clear sky
Delhi,2024-12-17,16.64,24,clear sky
Delhi,2024-12-18,15.39,22,clear sky
Delhi,2024-12-18,15.56,17,clear sky
Delhi,2024-12-18,20.07,14,clear sky
Delhi,2024-12-18,22.89,12,clear sky
Delhi,2024-12-18,21.66,12,clear sky
Bengaluru,2024-12-13,22.22,86,broken clouds
Bengaluru,2024-12-13,21.0,89,broken clouds
Bengaluru,2024-12-13,19.3,92,overcast clouds
Bengaluru,2024-12-14,16.98,95,overcast clouds
Bengaluru,2024-12-14,19.33,81,scattered clouds
Bengaluru,2024-12-14,24.35,53,scattered clouds
Bengaluru,2024-12-14,25.83,49,clear sky
Bengaluru,2024-12-14,22.91,62,clear sky
Bengaluru,2024-12-14,19.43,75,clear sky
Bengaluru,2024-12-14,17.31,87,clear sky
Bengaluru,2024-12-14,16.41,91,scattered clouds
Bengaluru,2024-12-15,15.73,91,scattered clouds
Bengaluru,2024-12-15,18.77,70,scattered clouds
Bengaluru,2024-12-15,23.2,54,scattered clouds
Bengaluru,2024-12-15,24.55,48,overcast clouds
Bengaluru,2024-12-15,21.93,59,broken clouds
Bengaluru,2024-12-15,18.65,74,broken clouds
Bengaluru,2024-12-15,17.14,82,broken clouds
Bengaluru,2024-12-15,16.17,84,overcast clouds
Bengaluru,2024-12-16,15.13,83,overcast clouds
Bengaluru,2024-12-16,17.89,67,overcast clouds
Bengaluru,2024-12-16,22.8,40,overcast clouds
Bengaluru,2024-12-16,23.29,39,overcast clouds
Bengaluru,2024-12-16,20.5,53,overcast clouds
Bengaluru,2024-12-16,18.22,62,overcast clouds
Bengaluru,2024-12-16,16.67,70,overcast clouds
Bengaluru,2024-12-16,15.79,69,overcast clouds
Bengaluru,2024-12-17,15.93,62,overcast clouds
Bengaluru,2024-12-17,17.36,58,overcast clouds
Bengaluru,2024-12-17,22.03,49,overcast clouds
Bengaluru,2024-12-17,22.5,56,overcast clouds
Bengaluru,2024-12-17,19.79,70,light rain
Bengaluru,2024-12-17,19.0,68,light rain
Bengaluru,2024-12-17,18.44,69,light rain
Bengaluru,2024-12-17,18.09,65,overcast clouds
Bengaluru,2024-12-18,17.92,69,overcast clouds
Bengaluru,2024-12-18,19.57,74,overcast clouds
Bengaluru,2024-12-18,21.05,78,overcast clouds
Bengaluru,2024-12-18,21.34,80,overcast clouds
Bengaluru,2024-12-18,20.23,87,light rain
Kolkata,2024-12-13,17.97,63,scattered clouds
Kolkata,2024-12-13,17.83,51,scattered clouds
Kolkata,2024-12-13,16.51,41,few clouds
Kolkata,2024-12-14,14.45,37,clear sky
Kolkata,2024-12-14,19.15,28,few clouds
Kolkata,2024-12-14,24.6,19,broken clouds
Kolkata,2024-12-14,26.22,16,broken clouds
Kolkata,2024-12-14,21.9,20,scattered clouds
Kolkata,2024-12-14,19.18,23,clear sky
Kolkata,2024-12-14,17.25,27,few clouds
Kolkata,2024-12-14,15.48,31,scattered clouds
Kolkata,2024-12-15,14.07,31,scattered clouds
Kolkata,2024-12-15,18.86,28,scattered clouds
Kolkata,2024-12-15,24.35,28,scattered clouds
Kolkata,2024-12-15,26.09,23,scattered clouds
Kolkata,2024-12-15,22.25,29,scattered clouds
Kolkata,2024-12-15,20.18,34,scattered clouds
Kolkata,2024-12-15,18.44,39,scattered clouds
Kolkata,2024-12-15,17.07,47,clear sky
Kolkata,2024-12-16,16.18,52,broken clouds
Kolkata,2024-12-16,20.58,41,scattered clouds
Kolkata,2024-12-16,25.68,30,broken clouds
Kolkata,2024-12-16,27.13,24,overcast clouds
Kolkata,2024-12-16,23.3,32,broken clouds
Kolkata,2024-12-16,21.57,35,broken clouds
Kolkata,2024-12-16,20.05,38,scattered clouds
Kolkata,2024-12-16,18.71,41,broken clouds
Kolkata,2024-12-17,17.82,43,broken clouds
Kolkata,2024-12-17,22.02,34,broken clouds
Kolkata,2024-12-17,26.86,24,broken clouds
Kolkata,2024-12-17,28.4,23,overcast clouds
Kolkata,2024-12-17,25.25,30,overcast clouds
Kolkata,2024-12-17,24.31,32,broken clouds
Kolkata,2024-12-17,23.6,34,broken clouds
Kolkata,2024-12-17,21.81,37,overcast clouds
Kolkata,2024-12-18,20.02,40,overcast clouds
Kolkata,2024-12-18,23.37,32,broken clouds
Kolkata,2024-12-18,27.57,24,broken clouds
Kolkata,2024-12-18,28.39,24,overcast clouds
Kolkata,2024-12-18,25.22,29,overcast clouds
Hyderabad,2024-12-13,23.23,49,few clouds
Hyderabad,2024-12-13,21.87,46,scattered clouds
Hyderabad,2024-12-13,20.07,42,broken clouds
Hyderabad,2024-12-14,17.17,42,broken clouds
Hyderabad,2024-12-14,19.62,39,few clouds
Hyderabad,2024-12-14,24.89,29,few clouds
Hyderabad,2024-12-14,26.95,25,clear sky
Hyderabad,2024-12-14,23.33,33,scattered clouds
Hyderabad,2024-12-14,19.76,38,broken clouds
Hyderabad,2024-12-14,18.18,40,scattered clouds
Hyderabad,2024-12-14,17.42,40,few clouds
Hyderabad,2024-12-15,16.33,44,few clouds
Hyderabad,2024-12-15,19.36,39,scattered clouds
Hyderabad,2024-12-15,25.02,27,broken clouds
Hyderabad,2024-12-15,27.31,21,overcast clouds
Hyderabad,2024-12-15,23.14,31,broken clouds
Hyderabad,2024-12-15,19.62,38,overcast clouds
Hyderabad,2024-12-15,18.01,36,overcast clouds
Hyderabad,2024-12-15,17.27,34,overcast clouds
Hyderabad,2024-12-16,16.48,36,overcast clouds
Hyderabad,2024-12-16,19.41,32,overcast clouds
Hyderabad,2024-12-16,25.6,21,overcast clouds
Hyderabad,2024-12-16,26.91,18,overcast clouds
Hyderabad,2024-12-16,23.02,26,overcast clouds
Hyderabad,2024-12-16,19.62,31,overcast clouds
Hyderabad,2024-12-16,18.29,32,overcast clouds
Hyderabad,2024-12-16,17.51,32,overcast clouds
Hyderabad,2024-12-17,16.97,33,overcast clouds
Hyderabad,2024-12-17,19.7,30,overcast clouds
Hyderabad,2024-12-17,26.17,20,overcast clouds
Hyderabad,2024-12-17,28.59,18,overcast clouds
Hyderabad,2024-12-17,24.25,30,broken clouds
Hyderabad,2024-12-17,21.11,33,overcast clouds
Hyderabad,2024-12-17,20.03,33,overcast clouds
Hyderabad,2024-12-17,19.39,32,overcast clouds
Hyderabad,2024-12-18,18.75,31,overcast clouds
Hyderabad,2024-12-18,21.19,29,overcast clouds
Hyderabad,2024-12-18,26.98,22,overcast clouds
Hyderabad,2024-12-18,28.68,24,broken clouds
Hyderabad,2024-12-18,25.44,33,scattered clouds
Ahmedabad,2024-12-13,19.02,37,few clouds
Ahmedabad,2024-12-13,18.8,32,few clouds
Ahmedabad,2024-12-13,17.31,29,few clouds
Ahmedabad,2024-12-14,15.19,26,clear sky
Ahmedabad,2024-12-14,16.15,24,clear sky
Ahmedabad,2024-12-14,23.24,17,clear sky
Ahmedabad,2024-12-14,27.19,13,clear sky
Ahmedabad,2024-12-14,24.87,16,clear sky
Ahmedabad,2024-12-14,21.08,18,clear sky
Ahmedabad,2024-12-14,19.33,20,clear sky
Ahmedabad,2024-12-14,17.35,24,scattered clouds
Ahmedabad,2024-12-15,16.08,25,scattered clouds
Ahmedabad,2024-12-15,17.22,23,scattered clouds
Ahmedabad,2024-12-15,24.87,15,few clouds
Ahmedabad,2024-12-15,28.69,12,clear sky
Ahmedabad,2024-12-15,26.04,16,clear sky
Ahmedabad,2024-12-15,22.09,17,clear sky
Ahmedabad,2024-12-15,20.07,18,clear sky
Ahmedabad,2024-12-15,18.17,23,clear sky
Ahmedabad,2024-12-16,17.04,24,clear sky
Ahmedabad,2024-12-16,18.06,24,clear sky
Ahmedabad,2024-12-16,25.67,17,clear sky
Ahmedabad,2024-12-16,29.58,13,clear sky
Ahmedabad,2024-12-16,27.09,16,clear sky
Ahmedabad,2024-12-16,23.26,19,clear sky
Ahmedabad,2024-12-16,20.66,20,clear sky
Ahmedabad,2024-12-16,18.7,22,clear sky
Ahmedabad,2024-12-17,17.31,24,clear sky
Ahmedabad,2024-12-17,18.32,25,clear sky
Ahmedabad,2024-12-17,25.69,17,clear sky
Ahmedabad,2024-12-17,29.31,14,clear sky
Ahmedabad,2024-12-17,26.79,18,clear sky
Ahmedabad,2024-12-17,22.03,18,clear sky
Ahmedabad,2024-12-17,19.27,15,few clouds
Ahmedabad,2024-12-17,18.05,20,few clouds
Ahmedabad,2024-12-18,17.27,17,clear sky
Ahmedabad,2024-12-18,18.18,27,clear sky
Ahmedabad,2024-12-18,25.9,19,clear sky
Ahmedabad,2024-12-18,29.26,15,clear sky
Ahmedabad,2024-12-18,26.8,18,clear sky
Chandigarh,2024-12-13,12.1,24,broken clouds
Chandigarh,2024-12-13,11.54,24,broken clouds
Chandigarh,2024-12-13,10.21,25,scattered clouds
Chandigarh,2024-12-14,8.9,23,clear sky
Chandigarh,2024-12-14,11.09,20,clear sky
Chandigarh,2024-12-14,20.25,11,clear sky
Chandigarh,2024-12-14,23.72,10,clear sky
Chandigarh,2024-12-14,16.75,17,clear sky
Chandigarh,2024-12-14,13.11,22,clear sky
Chandigarh,2024-12-14,11.44,23,clear sky
Chandigarh,2024-12-14,10.34,23,clear sky
Chandigarh,2024-12-15,9.22,24,clear sky
Chandigarh,2024-12-15,11.58,21,clear sky
Chandigarh,2024-12-15,19.72,13,few clouds
Chandigarh,2024-12-15,22.78,11,clear sky
Chandigarh,2024-12-15,16.56,14,clear sky
Chandigarh,2024-12-15,12.83,19,clear sky
Chandigarh,2024-12-15,11.38,23,few clouds
Chandigarh,2024-12-15,10.43,24,clear sky
Chandigarh,2024-12-16,9.38,25,clear sky
Chandigarh,2024-12-16,12.13,24,clear sky
Chandigarh,2024-12-16,19.68,14,clear sky
Chandigarh,2024-12-16,22.68,10,clear sky
Chandigarh,2024-12-16,15.94,15,clear sky
Chandigarh,2024-12-16,13.31,23,clear sky
Chandigarh,2024-12-16,12.43,30,clear sky
Chandigarh,2024-12-16,11.94,35,clear sky
Chandigarh,2024-12-17,10.88,39,clear sky
Chandigarh,2024-12-17,13.62,33,clear sky
Chandigarh,2024-12-17,21.08,24,clear sky
Chandigarh,2024-12-17,23.29,20,clear sky
Chandigarh,2024-12-17,16.89,25,clear sky
Chandigarh,2024-12-17,13.66,32,clear sky
Chandigarh,2024-12-17,12.52,39,clear sky
Chandigarh,2024-12-17,11.68,42,clear sky
Chandigarh,2024-12-18,10.7,41,clear sky
Chandigarh,2024-12-18,13.19,32,clear sky
Chandigarh,2024-12-18,21.02,20,clear sky
Chandigarh,2024-12-18,23.79,15,clear sky
Chandigarh,2024-12-18,17.13,21,few clouds
Jaipur,2024-12-13,17.62,25,clear sky
Jaipur,2024-12-13,15.27,23,clear sky
Jaipur,2024-12-13,11.97,25,clear sky
Jaipur,2024-12-14,7.89,23,clear sky
Jaipur,2024-12-14,12.03,19,clear sky
Jaipur,2024-12-14,20.15,11,clear sky
Jaipur,2024-12-14,23.73,8,clear sky
Jaipur,2024-12-14,17.46,14,clear sky
Jaipur,2024-12-14,13.18,15,clear sky
Jaipur,2024-12-14,11.47,15,clear sky
Jaipur,2024-12-14,9.74,16,clear sky
Jaipur,2024-12-15,8.52,17,clear sky
Jaipur,2024-12-15,14.12,17,clear sky
Jaipur,2024-12-15,21.44,10,clear sky
Jaipur,2024-12-15,24.25,8,clear sky
Jaipur,2024-12-15,15.55,18,clear sky
Jaipur,2024-12-15,12.94,18,clear sky
Jaipur,2024-12-15,11.8,21,clear sky
Jaipur,2024-12-15,9.62,40,clear sky
Jaipur,2024-12-16,8.4,46,clear sky
Jaipur,2024-12-16,14.76,24,clear sky
Jaipur,2024-12-16,21.16,14,clear sky
Jaipur,2024-12-16,23.7,12,clear sky
Jaipur,2024-12-16,16.65,18,clear sky
Jaipur,2024-12-16,14.08,22,clear sky
Jaipur,2024-12-16,12.68,24,clear sky
Jaipur,2024-12-16,9.88,40,clear sky
Jaipur,2024-12-17,9.02,45,clear sky
Jaipur,2024-12-17,14.72,25,clear sky
Jaipur,2024-12-17,20.77,17,clear sky
Jaipur,2024-12-17,23.31,15,clear sky
Jaipur,2024-12-17,15.29,29,clear sky
Jaipur,2024-12-17,13.18,45,clear sky
Jaipur,2024-12-17,11.96,32,clear sky
Jaipur,2024-12-17,11.4,30,clear sky
Jaipur,2024-12-18,9.92,35,clear sky
Jaipur,2024-12-18,14.29,29,clear sky
Jaipur,2024-12-18,21.1,18,clear sky
Jaipur,2024-12-18,23.12,15,clear sky
Jaipur,2024-12-18,16.3,22,clear sky
Surat,2024-12-13,22.99,35,few clouds
Surat,2024-12-13,22.04,32,few clouds
Surat,2024-12-13,19.98,30,broken clouds
Surat,2024-12-14,17.33,29,scattered clouds
Surat,2024-12-14,18.9,30,clear sky
Surat,2024-12-14,27.12,23,clear sky
Surat,2024-12-14,30.41,20,clear sky
Surat,2024-12-14,26.99,22,scattered clouds
Surat,2024-12-14,22.06,27,scattered clouds
Surat,2024-12-14,20.7,26,few clouds
Surat,2024-12-14,19.14,28,clear sky
Surat,2024-12-15,18.04,31,clear sky
Surat,2024-12-15,19.54,32,broken clouds
Surat,2024-12-15,27.57,23,scattered clouds
Surat,2024-12-15,31.22,18,clear sky
Surat,2024-12-15,27.92,23,clear sky
Surat,2024-12-15,22.81,26,clear sky
Surat,2024-12-15,21.38,26,clear sky
Surat,2024-12-15,19.39,29,clear sky
Surat,2024-12-16,18.46,32,clear sky
Surat,2024-12-16,19.96,33,clear sky
Surat,2024-12-16,28.15,22,clear sky
Surat,2024-12-16,31.69,16,clear sky
Surat,2024-12-16,26.5,35,clear sky
Surat,2024-12-16,23.15,32,clear sky
Surat,2024-12-16,21.76,29,clear sky
Surat,2024-12-16,20.14,30,clear sky
Surat,2024-12-17,18.72,31,clear sky
Surat,2024-12-17,19.57,32,clear sky
Surat,2024-12-17,27.46,23,scattered clouds
Surat,2024-12-17,29.9,20,broken clouds
Surat,2024-12-17,25.77,31,broken clouds
Surat,2024-12-17,23.09,31,broken clouds
Surat,2024-12-17,20.97,29,scattered clouds
Surat,2024-12-17,19.15,31,clear sky
Surat,2024-12-18,17.78,33,clear sky
Surat,2024-12-18,19.37,34,scattered clouds
Surat,2024-12-18,28.18,22,scattered clouds
Surat,2024-12-18,31.06,19,scattered clouds
Surat,2024-12-18,26.64,32,broken clouds
Pune,2024-12-13,20.72,35,broken clouds
Pune,2024-12-13,19.92,36,broken clouds
Pune,2024-12-13,18.22,39,broken clouds
Pune,2024-12-14,15.86,44,overcast clouds
Pune,2024-12-14,18.42,40,overcast clouds
Pune,2024-12-14,24.9,27,overcast clouds
Pune,2024-12-14,28.11,21,overcast clouds
Pune,2024-12-14,25.34,27,broken clouds
Pune,2024-12-14,20.94,29,scattered clouds
Pune,2024-12-14,18.16,32,few clouds
Pune,2024-12-14,16.42,35,clear sky
Pune,2024-12-15,15.13,37,scattered clouds
Pune,2024-12-15,18.76,31,scattered clouds
Pune,2024-12-15,25.8,20,scattered clouds
Pune,2024-12-15,28.85,15,clear sky
Pune,2024-12-15,25.45,21,clear sky
Pune,2024-12-15,21.12,21,clear sky
Pune,2024-12-15,18.05,25,clear sky
Pune,2024-12-15,16.2,27,clear sky
Pune,2024-12-16,14.69,31,few clouds
Pune,2024-12-16,18.96,27,broken clouds
Pune,2024-12-16,25.97,18,scattered clouds
Pune,2024-12-16,28.98,13,clear sky
Pune,2024-12-16,25.53,19,clear sky
Pune,2024-12-16,20.61,20,clear sky
Pune,2024-12-16,18.3,24,few clouds
Pune,2024-12-16,16.7,28,few clouds
Pune,2024-12-17,15.17,33,clear sky
Pune,2024-12-17,19.66,29,overcast clouds
Pune,2024-12-17,25.95,20,overcast clouds
Pune,2024-12-17,29.1,14,few clouds
Pune,2024-12-17,25.76,21,scattered clouds
Pune,2024-12-17,21.39,21,overcast clouds
Pune,2024-12-17,18.85,26,overcast clouds
Pune,2024-12-17,17.39,28,overcast clouds
Pune,2024-12-18,16.38,29,overcast clouds
Pune,2024-12-18,19.77,28,overcast clouds
Pune,2024-12-18,25.36,19,overcast clouds
Pune,2024-12-18,28.51,13,overcast clouds
Pune,2024-12-18,25.35,20,overcast clouds
Lucknow,2024-12-13,14.52,23,clear sky
Lucknow,2024-12-13,13.94,24,clear sky
Lucknow,2024-12-13,12.56,27,clear sky
Lucknow,2024-12-14,10.38,29,clear sky
Lucknow,2024-12-14,13.41,25,clear sky
Lucknow,2024-12-14,20.36,16,clear sky
Lucknow,2024-12-14,23.23,13,clear sky
Lucknow,2024-12-14,17.96,19,clear sky
Lucknow,2024-12-14,15.17,23,clear sky
Lucknow,2024-12-14,13.43,26,clear sky
Lucknow,2024-12-14,12.22,28,clear sky
Lucknow,2024-12-15,11.36,30,clear sky
Lucknow,2024-12-15,14.33,27,clear sky
Lucknow,2024-12-15,20.58,19,clear sky
Lucknow,2024-12-15,23.18,16,clear sky
Lucknow,2024-12-15,18.46,22,clear sky
Lucknow,2024-12-15,15.98,25,clear sky
Lucknow,2024-12-15,14.39,28,clear sky
Lucknow,2024-12-15,13.18,31,clear sky
Lucknow,2024-12-16,12.07,35,clear sky
Lucknow,2024-12-16,15.37,31,clear sky
Lucknow,2024-12-16,21.9,22,clear sky
Lucknow,2024-12-16,24.25,21,clear sky
Lucknow,2024-12-16,19.6,28,clear sky
Lucknow,2024-12-16,17.53,31,clear sky
Lucknow,2024-12-16,15.96,35,clear sky
Lucknow,2024-12-16,14.49,39,clear sky
Lucknow,2024-12-17,13.46,43,clear sky
Lucknow,2024-12-17,16.43,39,clear sky
Lucknow,2024-12-17,22.67,26,clear sky
Lucknow,2024-12-17,24.89,20,clear sky
Lucknow,2024-12-17,20.01,27,clear sky
Lucknow,2024-12-17,17.96,30,clear sky
Lucknow,2024-12-17,15.89,35,clear sky
Lucknow,2024-12-17,14.59,41,clear sky
Lucknow,2024-12-18,13.33,46,clear sky
Lucknow,2024-12-18,16.39,40,clear sky
Lucknow,2024-12-18,22.8,27,clear sky
Lucknow,2024-12-18,25.11,21,clear sky
Lucknow,2024-12-18,20.03,29,clear sky
Kanpur,2024-12-13,13.45,27,clear sky
Kanpur,2024-12-13,13.02,28,clear sky
Kanpur,2024-12-13,11.65,29,clear sky
Kanpur,2024-12-14,9.68,28,clear sky
Kanpur,2024-12-14,12.74,26,clear sky
Kanpur,2024-12-14,20.25,17,clear sky
Kanpur,2024-12-14,23.11,14,clear sky
Kanpur,2024-12-14,17.37,21,clear sky
Kanpur,2024-12-14,14.36,24,clear sky
Kanpur,2024-12-14,12.81,26,clear sky
Kanpur,2024-12-14,11.62,27,clear sky
Kanpur,2024-12-15,10.6,28,clear sky
Kanpur,2024-12-15,13.84,25,clear sky
Kanpur,2024-12-15,20.88,17,clear sky
Kanpur,2024-12-15,23.43,14,clear sky
Kanpur,2024-12-15,17.69,21,clear sky
Kanpur,2024-12-15,15.0,23,clear sky
Kanpur,2024-12-15,13.29,26,clear sky
Kanpur,2024-12-15,11.95,28,clear sky
Kanpur,2024-12-16,10.96,29,clear sky
Kanpur,2024-12-16,14.16,26,clear sky
Kanpur,2024-12-16,21.19,19,clear sky
