city,date,temperature,humidity,weather
Kanpur,2024-12-16,23.74,17,clear sky
Kanpur,2024-12-16,18.26,25,clear sky
Kanpur,2024-12-16,15.86,27,clear sky
Kanpur,2024-12-16,14.6,30,clear sky
Kanpur,2024-12-16,13.32,33,clear sky
Kanpur,2024-12-17,12.32,36,clear sky
Kanpur,2024-12-17,15.63,34,clear sky
Kanpur,2024-12-17,22.38,26,clear sky
Kanpur,2024-12-17,24.63,22,clear sky
Kanpur,2024-12-17,19.18,30,clear sky
Kanpur,2024-12-17,16.48,35,clear sky
Kanpur,2024-12-17,14.95,39,clear sky
Kanpur,2024-12-17,13.67,42,clear sky
Kanpur,2024-12-18,12.49,46,clear sky
Kanpur,2024-12-18,15.57,42,clear sky
Kanpur,2024-12-18,22.61,28,clear sky
Kanpur,2024-12-18,24.81,21,few clouds
Kanpur,2024-12-18,19.04,30,clear sky
Nagpur,2024-12-13,20.01,56,scattered clouds
Nagpur,2024-12-13,18.0,47,scattered clouds
Nagpur,2024-12-13,15.03,38,scattered clouds
Nagpur,2024-12-14,11.51,31,scattered clouds
Nagpur,2024-12-14,15.23,29,clear sky
Nagpur,2024-12-14,23.59,18,few clouds
Nagpur,2024-12-14,26.69,13,scattered clouds
Nagpur,2024-12-14,21.04,22,broken clouds
Nagpur,2024-12-14,16.52,28,broken clouds
Nagpur,2024-12-14,14.05,31,broken clouds
Nagpur,2024-12-14,12.78,32,few clouds
Nagpur,2024-12-15,11.56,32,few clouds
Nagpur,2024-12-15,15.41,29,clear sky
Nagpur,2024-12-15,24.61,17,clear sky
Nagpur,2024-12-15,28.05,13,clear sky
Nagpur,2024-12-15,21.81,24,clear sky
Nagpur,2024-12-15,17.09,28,clear sky
Nagpur,2024-12-15,14.71,31,clear sky
Nagpur,2024-12-15,13.51,32,scattered clouds
Nagpur,2024-12-16,12.11,33,broken clouds
Nagpur,2024-12-16,15.89,31,scattered clouds
Nagpur,2024-12-16,23.77,21,scattered clouds
Nagpur,2024-12-16,26.65,18,few clouds
Nagpur,2024-12-16,21.75,25,scattered clouds
Nagpur,2024-12-16,18.59,28,overcast clouds
Nagpur,2024-12-16,15.22,31,overcast clouds
Nagpur,2024-12-16,13.53,32,scattered clouds
Nagpur,2024-12-17,12.16,34,scattered clouds
Nagpur,2024-12-17,16.02,32,scattered clouds
Nagpur,2024-12-17,22.93,23,broken clouds
Nagpur,2024-12-17,26.73,18,broken clouds
Nagpur,2024-12-17,21.66,25,broken clouds
Nagpur,2024-12-17,19.12,27,scattered clouds
Nagpur,2024-12-17,16.1,33,broken clouds
Nagpur,2024-12-17,14.59,33,overcast clouds
Nagpur,2024-12-18,14.09,31,overcast clouds
Nagpur,2024-12-18,16.71,31,overcast clouds
Nagpur,2024-12-18,24.91,18,broken clouds
Nagpur,2024-12-18,27.56,14,overcast clouds
Nagpur,2024-12-18,21.86,23,overcast clouds
Indore,2024-12-13,15.1,51,few clouds
Indore,2024-12-13,13.94,45,few clouds
Indore,2024-12-13,11.95,41,clear sky
Indore,2024-12-14,9.47,37,clear sky
Indore,2024-12-14,12.52,34,clear sky
Indore,2024-12-14,20.96,18,clear sky
Indore,2024-12-14,24.07,15,clear sky
Indore,2024-12-14,18.91,25,clear sky
Indore,2024-12-14,15.14,26,few clouds
Indore,2024-12-14,13.16,28,scattered clouds
Indore,2024-12-14,12.14,30,scattered clouds
Indore,2024-12-15,11.37,30,scattered clouds
Indore,2024-12-15,14.67,30,clear sky
Indore,2024-12-15,23.18,16,clear sky
Indore,2024-12-15,26.02,13,clear sky
Indore,2024-12-15,20.28,24,clear sky
Indore,2024-12-15,16.32,26,clear sky
Indore,2024-12-15,14.62,28,clear sky
Indore,2024-12-15,13.28,29,clear sky
Indore,2024-12-16,12.29,30,clear sky
Indore,2024-12-16,15.26,31,clear sky
Indore,2024-12-16,23.83,18,clear sky
Indore,2024-12-16,26.37,14,clear sky
Indore,2024-12-16,21.2,23,clear sky
Indore,2024-12-16,16.98,26,clear sky
Indore,2024-12-16,15.33,28,clear sky
Indore,2024-12-16,14.53,28,clear sky
Indore,2024-12-17,13.51,29,few clouds
Indore,2024-12-17,17.07,28,clear sky
Indore,2024-12-17,24.73,17,clear sky
Indore,2024-12-17,27.29,15,scattered clouds
Indore,2024-12-17,21.91,24,broken clouds
Indore,2024-12-17,17.59,27,clear sky
Indore,2024-12-17,15.86,28,clear sky
Indore,2024-12-17,14.09,29,clear sky
Indore,2024-12-18,13.01,32,few clouds
Indore,2024-12-18,14.98,36,overcast clouds
Indore,2024-12-18,22.69,22,broken clouds
Indore,2024-12-18,25.12,18,scattered clouds
Indore,2024-12-18,20.54,26,scattered clouds
Vadodara,2024-12-13,17.98,39,overcast clouds
Vadodara,2024-12-13,17.8,34,broken clouds
Vadodara,2024-12-13,16.63,29,scattered clouds
Vadodara,2024-12-14,14.81,27,few clouds
Vadodara,2024-12-14,16.74,29,clear sky
Vadodara,2024-12-14,24.74,20,clear sky
Vadodara,2024-12-14,28.32,15,clear sky
Vadodara,2024-12-14,24.12,21,clear sky
Vadodara,2024-12-14,20.01,21,clear sky
Vadodara,2024-12-14,18.19,22,few clouds
Vadodara,2024-12-14,16.62,24,scattered clouds
Vadodara,2024-12-15,15.35,28,few clouds
Vadodara,2024-12-15,16.98,32,clear sky
Vadodara,2024-12-15,25.74,19,clear sky
Vadodara,2024-12-15,29.68,14,clear sky
Vadodara,2024-12-15,25.75,20,clear sky
Vadodara,2024-12-15,21.33,20,clear sky
Vadodara,2024-12-15,19.13,22,clear sky
Vadodara,2024-12-15,17.57,24,few clouds
Vadodara,2024-12-16,16.36,26,clear sky
Vadodara,2024-12-16,17.88,31,clear sky
Vadodara,2024-12-16,26.78,19,clear sky
Vadodara,2024-12-16,30.09,15,clear sky
Vadodara,2024-12-16,26.72,20,clear sky
Vadodara,2024-12-16,22.41,23,clear sky
Vadodara,2024-12-16,19.72,25,clear sky
Vadodara,2024-12-16,18.56,25,clear sky
Vadodara,2024-12-17,16.82,27,clear sky
Vadodara,2024-12-17,18.57,28,clear sky
Vadodara,2024-12-17,26.02,20,clear sky
Vadodara,2024-12-17,29.78,16,clear sky
Vadodara,2024-12-17,26.56,22,clear sky
Vadodara,2024-12-17,22.15,24,scattered clouds
Vadodara,2024-12-17,19.58,26,few clouds
Vadodara,2024-12-17,17.84,28,clear sky
Vadodara,2024-12-18,16.64,31,clear sky
Vadodara,2024-12-18,18.64,31,clear sky
Vadodara,2024-12-18,27.04,20,clear sky
Vadodara,2024-12-18,29.99,17,broken clouds
Vadodara,2024-12-18,26.56,22,scattered clouds
Coimbatore,2024-12-13,22.88,94,light rain
Coimbatore,2024-12-13,22.59,93,light rain
Coimbatore,2024-12-13,22.03,94,light rain
Coimbatore,2024-12-14,21.13,95,light rain
Coimbatore,2024-12-14,22.45,85,overcast clouds
Coimbatore,2024-12-14,25.94,71,broken clouds
Coimbatore,2024-12-14,25.83,70,broken clouds
Coimbatore,2024-12-14,24.15,80,broken clouds
Coimbatore,2024-12-14,22.76,83,overcast clouds
Coimbatore,2024-12-14,21.24,90,broken clouds
Coimbatore,2024-12-14,20.11,93,broken clouds
Coimbatore,2024-12-15,18.96,97,broken clouds
Coimbatore,2024-12-15,21.02,82,broken clouds
Coimbatore,2024-12-15,25.06,58,scattered clouds
Coimbatore,2024-12-15,26.11,50,broken clouds
Coimbatore,2024-12-15,23.21,71,scattered clouds
Coimbatore,2024-12-15,20.33,79,clear sky
Coimbatore,2024-12-15,19.47,80,scattered clouds
Coimbatore,2024-12-15,18.42,85,overcast clouds
Coimbatore,2024-12-16,17.79,88,overcast clouds
Coimbatore,2024-12-16,20.43,79,overcast clouds
Coimbatore,2024-12-16,25.83,54,overcast clouds
Coimbatore,2024-12-16,25.22,52,overcast clouds
Coimbatore,2024-12-16,22.46,66,overcast clouds
Coimbatore,2024-12-16,19.71,71,overcast clouds
Coimbatore,2024-12-16,19.28,71,overcast clouds
Coimbatore,2024-12-16,18.83,68,overcast clouds
Coimbatore,2024-12-17,18.45,65,overcast clouds
Coimbatore,2024-12-17,20.95,62,overcast clouds
Coimbatore,2024-12-17,25.67,49,overcast clouds
Coimbatore,2024-12-17,26.39,47,overcast clouds
Coimbatore,2024-12-17,22.89,65,overcast clouds
Coimbatore,2024-12-17,20.38,69,overcast clouds
Coimbatore,2024-12-17,20.08,68,overcast clouds
Coimbatore,2024-12-17,20.58,64,overcast clouds
Coimbatore,2024-12-18,20.45,64,overcast clouds
Coimbatore,2024-12-18,20.95,70,overcast clouds
Coimbatore,2024-12-18,21.97,71,overcast clouds
Coimbatore,2024-12-18,25.07,63,overcast clouds
Coimbatore,2024-12-18,23.09,70,overcast clouds
Patna,2024-12-13,15.96,82,clear sky
Patna,2024-12-13,14.99,63,clear sky
Patna,2024-12-13,12.94,46,clear sky
Patna,2024-12-14,10.08,31,clear sky
Patna,2024-12-14,14.55,27,clear sky
Patna,2024-12-14,21.17,18,clear sky
Patna,2024-12-14,23.36,15,clear sky
Patna,2024-12-14,17.66,22,clear sky
Patna,2024-12-14,15.46,25,clear sky
Patna,2024-12-14,13.8,27,clear sky
Patna,2024-12-14,12.1,31,clear sky
Patna,2024-12-15,10.98,33,clear sky
Patna,2024-12-15,15.78,28,clear sky
Patna,2024-12-15,22.2,19,clear sky
Patna,2024-12-15,24.59,16,clear sky
Patna,2024-12-15,19.03,23,clear sky
Patna,2024-12-15,16.52,27,clear sky
Patna,2024-12-15,14.94,28,clear sky
Patna,2024-12-15,13.55,30,clear sky
Patna,2024-12-16,12.23,32,clear sky
Patna,2024-12-16,16.81,26,clear sky
Patna,2024-12-16,23.57,21,clear sky
Patna,2024-12-16,25.51,22,clear sky
Patna,2024-12-16,20.32,29,clear sky
Patna,2024-12-16,18.15,34,clear sky
Patna,2024-12-16,16.52,37,clear sky
Patna,2024-12-16,15.43,39,clear sky
Patna,2024-12-17,13.88,43,clear sky
Patna,2024-12-17,18.56,34,clear sky
Patna,2024-12-17,24.53,26,scattered clouds
Patna,2024-12-17,26.12,24,scattered clouds
Patna,2024-12-17,20.89,32,few clouds
Patna,2024-12-17,18.93,36,scattered clouds
Patna,2024-12-17,17.03,40,few clouds
Patna,2024-12-17,15.42,45,few clouds
Patna,2024-12-18,13.88,49,few clouds
Patna,2024-12-18,18.17,40,broken clouds
Patna,2024-12-18,24.37,27,broken clouds
Patna,2024-12-18,26.28,23,broken clouds
Patna,2024-12-18,20.86,31,broken clouds
Agra,2024-12-13,14.32,22,clear sky
Agra,2024-12-13,13.74,22,clear sky
Agra,2024-12-13,12.18,24,clear sky
Agra,2024-12-14,10.01,27,clear sky
Agra,2024-12-14,11.78,30,clear sky
Agra,2024-12-14,19.63,19,clear sky
Agra,2024-12-14,22.66,15,clear sky
Agra,2024-12-14,17.76,24,clear sky
Agra,2024-12-14,15.2,24,clear sky
Agra,2024-12-14,13.52,22,clear sky
Agra,2024-12-14,12.0,22,clear sky
Agra,2024-12-15,10.74,20,clear sky
Agra,2024-12-15,12.62,23,clear sky
Agra,2024-12-15,20.12,16,clear sky
Agra,2024-12-15,23.19,14,clear sky
Agra,2024-12-15,17.93,21,clear sky
Agra,2024-12-15,15.37,22,clear sky
Agra,2024-12-15,13.37,24,clear sky
Agra,2024-12-15,12.19,22,clear sky
Agra,2024-12-16,11.06,21,clear sky
Agra,2024-12-16,13.4,23,clear sky
Agra,2024-12-16,20.47,16,clear sky
Agra,2024-12-16,23.36,14,clear sky
Agra,2024-12-16,18.26,21,clear sky
Agra,2024-12-16,15.64,23,clear sky
Agra,2024-12-16,13.97,24,clear sky
Agra,2024-12-16,12.7,26,clear sky
Agra,2024-12-17,11.59,28,clear sky
Agra,2024-12-17,14.15,28,clear sky
Agra,2024-12-17,20.92,21,clear sky
Agra,2024-12-17,23.61,17,clear sky
Agra,2024-12-17,18.68,24,clear sky
Agra,2024-12-17,16.0,27,clear sky
Agra,2024-12-17,14.63,29,clear sky
Agra,2024-12-17,13.31,31,clear sky
Agra,2024-12-18,11.71,33,clear sky
Agra,2024-12-18,13.66,34,clear sky
Agra,2024-12-18,20.7,25,clear sky
Agra,2024-12-18,23.45,20,clear sky
Agra,2024-12-18,18.38,28,clear sky
Visakhapatnam,2024-12-13,23.52,60,overcast clouds
Visakhapatnam,2024-12-13,23.11,62,overcast clouds
Visakhapatnam,2024-12-13,22.01,66,broken clouds
Visakhapatnam,2024-12-14,20.56,70,broken clouds
Visakhapatnam,2024-12-14,23.4,56,scattered clouds
Visakhapatnam,2024-12-14,26.86,45,scattered clouds
Visakhapatnam,2024-12-14,27.28,45,scattered clouds
Visakhapatnam,2024-12-14,24.57,55,few clouds
Visakhapatnam,2024-12-14,23.48,59,clear sky
Visakhapatnam,2024-12-14,21.57,66,clear sky
Visakhapatnam,2024-12-14,20.68,67,few clouds
Visakhapatnam,2024-12-15,20.19,66,scattered clouds
Visakhapatnam,2024-12-15,22.99,51,scattered clouds
Visakhapatnam,2024-12-15,26.67,43,scattered clouds
Visakhapatnam,2024-12-15,26.85,42,few clouds
Visakhapatnam,2024-12-15,24.23,53,scattered clouds
Visakhapatnam,2024-12-15,22.98,61,overcast clouds
Visakhapatnam,2024-12-15,21.25,66,overcast clouds
Visakhapatnam,2024-12-15,20.74,65,overcast clouds
Visakhapatnam,2024-12-16,19.5,62,overcast clouds
Visakhapatnam,2024-12-16,22.87,48,broken clouds
Visakhapatnam,2024-12-16,26.35,35,overcast clouds
Visakhapatnam,2024-12-16,27.52,33,overcast clouds
Visakhapatnam,2024-12-16,24.44,49,overcast clouds
Visakhapatnam,2024-12-16,23.13,55,broken clouds
Visakhapatnam,2024-12-16,21.62,57,overcast clouds
Visakhapatnam,2024-12-16,21.25,54,overcast clouds
Visakhapatnam,2024-12-17,22.35,49,overcast clouds
Visakhapatnam,2024-12-17,23.93,44,overcast clouds
Visakhapatnam,2024-12-17,26.43,44,overcast clouds
Visakhapatnam,2024-12-17,26.66,48,overcast clouds
Visakhapatnam,2024-12-17,24.66,64,light rain
Visakhapatnam,2024-12-17,24.13,71,overcast clouds
Visakhapatnam,2024-12-17,23.18,74,overcast clouds
Visakhapatnam,2024-12-17,22.88,69,overcast clouds
Visakhapatnam,2024-12-18,22.67,66,overcast clouds
Visakhapatnam,2024-12-18,25.02,60,overcast clouds
Visakhapatnam,2024-12-18,27.86,60,overcast clouds
Visakhapatnam,2024-12-18,28.07,64,broken clouds
Visakhapatnam,2024-12-18,25.76,74,overcast clouds
Madurai,2024-12-13,25.01,94,light rain
Madurai,2024-12-13,24.62,92,light rain
Madurai,2024-12-13,24.02,90,light rain
Madurai,2024-12-14,22.98,87,overcast clouds
Madurai,2024-12-14,23.38,85,overcast clouds
Madurai,2024-12-14,27.42,65,broken clouds
Madurai,2024-12-14,28.81,64,broken clouds
Madurai,2024-12-14,24.75,81,overcast clouds
Madurai,2024-12-14,24.54,79,overcast clouds
Madurai,2024-12-14,22.7,83,overcast clouds
Madurai,2024-12-14,21.76,83,overcast clouds
Madurai,2024-12-15,20.99,81,overcast clouds
Madurai,2024-12-15,23.55,71,broken clouds
Madurai,2024-12-15,27.16,55,scattered clouds
Madurai,2024-12-15,28.08,52,scattered clouds
Madurai,2024-12-15,24.84,70,broken clouds
Madurai,2024-12-15,22.63,74,overcast clouds
Madurai,2024-12-15,21.4,80,overcast clouds
Madurai,2024-12-15,20.59,83,broken clouds
Madurai,2024-12-16,19.71,87,broken clouds
Madurai,2024-12-16,22.88,76,overcast clouds
Madurai,2024-12-16,26.96,52,overcast clouds
Madurai,2024-12-16,28.0,46,overcast clouds
Madurai,2024-12-16,24.78,66,overcast clouds
Madurai,2024-12-16,22.47,70,overcast clouds
Madurai,2024-12-16,21.25,70,overcast clouds
Madurai,2024-12-16,20.13,64,overcast clouds
Madurai,2024-12-17,20.18,61,overcast clouds
Madurai,2024-12-17,21.98,64,overcast clouds
Madurai,2024-12-17,26.61,48,overcast clouds
Madurai,2024-12-17,28.4,43,overcast clouds
Madurai,2024-12-17,23.84,62,overcast clouds
Madurai,2024-12-17,22.74,57,overcast clouds
Madurai,2024-12-17,22.34,62,overcast clouds
Madurai,2024-12-17,22.56,64,overcast clouds
Madurai,2024-12-18,22.67,64,overcast clouds
Madurai,2024-12-18,23.95,63,overcast clouds
Madurai,2024-12-18,25.4,56,overcast clouds
Madurai,2024-12-18,24.82,63,overcast clouds
Madurai,2024-12-18,25.09,62,overcast clouds
Rajkot,2024-12-13,21.06,19,scattered clouds
Rajkot,2024-12-13,20.5,20,scattered clouds
Rajkot,2024-12-13,18.8,23,scattered clouds
Rajkot,2024-12-14,16.35,26,few clouds
Rajkot,2024-12-14,17.19,25,clear sky
Rajkot,2024-12-14,23.92,16,clear sky
Rajkot,2024-12-14,27.39,13,clear sky
Rajkot,2024-12-14,26.46,14,few clouds
Rajkot,2024-12-14,22.44,18,few clouds
Rajkot,2024-12-14,20.44,20,few clouds
Rajkot,2024-12-14,19.07,21,scattered clouds
Rajkot,2024-12-15,17.46,23,few clouds
Rajkot,2024-12-15,18.39,23,scattered clouds
Rajkot,2024-12-15,25.61,15,few clouds
Rajkot,2024-12-15,29.01,12,clear sky
Rajkot,2024-12-15,27.87,13,clear sky
Rajkot,2024-12-15,23.7,17,clear sky
Rajkot,2024-12-15,21.32,21,clear sky
Rajkot,2024-12-15,19.95,29,clear sky
Rajkot,2024-12-16,19.1,24,clear sky
Rajkot,2024-12-16,19.89,20,clear sky
Rajkot,2024-12-16,25.97,14,clear sky
Rajkot,2024-12-16,29.08,12,clear sky
Rajkot,2024-12-16,28.11,14,clear sky
Rajkot,2024-12-16,23.44,21,clear sky
Rajkot,2024-12-16,21.36,22,clear sky
Rajkot,2024-12-16,20.26,23,clear sky
Rajkot,2024-12-17,18.79,24,clear sky
Rajkot,2024-12-17,19.33,25,clear sky
Rajkot,2024-12-17,25.66,18,clear sky
Rajkot,2024-12-17,28.86,13,clear sky
Rajkot,2024-12-17,26.8,13,clear sky
Rajkot,2024-12-17,22.45,16,clear sky
Rajkot,2024-12-17,20.46,15,clear sky
Rajkot,2024-12-17,18.99,24,clear sky
Rajkot,2024-12-18,17.2,39,clear sky
Rajkot,2024-12-18,18.06,29,few clouds
Rajkot,2024-12-18,25.33,13,clear sky
Rajkot,2024-12-18,28.39,13,clear sky
Rajkot,2024-12-18,27.23,14,clear sky
Meerut,2024-12-13,16.27,16,overcast clouds
Meerut,2024-12-13,15.45,18,overcast clouds
Meerut,2024-12-13,13.38,21,scattered clouds
Meerut,2024-12-14,10.67,26,clear sky
Meerut,2024-12-14,11.75,28,clear sky
Meerut,2024-12-14,19.26,17,clear sky
Meerut,2024-12-14,22.63,12,clear sky
Meerut,2024-12-14,18.37,16,clear sky
Meerut,2024-12-14,15.84,15,clear sky
Meerut,2024-12-14,13.99,16,clear sky
Meerut,2024-12-14,12.54,18,clear sky
Meerut,2024-12-15,11.31,20,clear sky
Meerut,2024-12-15,12.48,22,clear sky
Meerut,2024-12-15,19.0,16,clear sky
Meerut,2024-12-15,22.33,13,clear sky
Meerut,2024-12-15,18.08,17,clear sky
Meerut,2024-12-15,15.25,19,clear sky
Meerut,2024-12-15,14.02,21,clear sky
Meerut,2024-12-15,12.64,24,clear sky
Meerut,2024-12-16,11.48,30,clear sky
Meerut,2024-12-16,13.3,33,clear sky
Meerut,2024-12-16,20.2,23,clear sky
Meerut,2024-12-16,22.94,17,clear sky
Meerut,2024-12-16,18.75,23,clear sky
Meerut,2024-12-16,16.51,26,clear sky
Meerut,2024-12-16,15.03,31,clear sky
Meerut,2024-12-16,13.6,38,clear sky
Meerut,2024-12-17,12.67,42,clear sky
Meerut,2024-12-17,14.19,42,clear sky
Meerut,2024-12-17,20.62,28,clear sky
Meerut,2024-12-17,23.33,22,clear sky
Meerut,2024-12-17,19.14,28,clear sky
Meerut,2024-12-17,16.88,31,clear sky
Meerut,2024-12-17,15.38,34,clear sky
Meerut,2024-12-17,13.73,36,clear sky
Meerut,2024-12-18,12.53,40,clear sky
Meerut,2024-12-18,13.86,45,clear sky
Meerut,2024-12-18,20.67,28,clear sky
Meerut,2024-12-18,23.25,16,clear sky
Meerut,2024-12-18,18.69,19,clear sky
Varanasi,2024-12-13,15.05,55,clear sky
Varanasi,2024-12-13,13.9,46,clear sky
Varanasi,2024-12-13,11.72,43,clear sky
Varanasi,2024-12-14,8.9,40,clear sky
Varanasi,2024-12-14,13.4,33,clear sky
Varanasi,2024-12-14,21.1,19,clear sky
Varanasi,2024-12-14,23.65,15,clear sky
Varanasi,2024-12-14,17.42,23,clear sky
Varanasi,2024-12-14,14.07,27,clear sky
Varanasi,2024-12-14,12.05,30,clear sky
Varanasi,2024-12-14,10.56,33,clear sky
Varanasi,2024-12-15,9.55,36,clear sky
Varanasi,2024-12-15,14.18,29,clear sky
Varanasi,2024-12-15,21.47,19,clear sky
Varanasi,2024-12-15,24.12,16,clear sky
Varanasi,2024-12-15,18.02,24,clear sky
Varanasi,2024-12-15,15.02,28,clear sky
Varanasi,2024-12-15,13.22,31,clear sky
Varanasi,2024-12-15,11.51,35,clear sky
Varanasi,2024-12-16,10.28,38,clear sky
Varanasi,2024-12-16,14.72,31,clear sky
Varanasi,2024-12-16,22.11,21,clear sky
Varanasi,2024-12-16,24.6,17,clear sky
Varanasi,2024-12-16,18.66,24,clear sky
Varanasi,2024-12-16,16.11,28,clear sky
Varanasi,2024-12-16,14.37,31,clear sky
Varanasi,2024-12-16,12.8,34,clear sky
Varanasi,2024-12-17,11.49,37,clear sky
Varanasi,2024-12-17,16.2,30,clear sky
Varanasi,2024-12-17,23.01,22,scattered clouds
Varanasi,2024-12-17,25.19,20,overcast clouds
Varanasi,2024-12-17,19.22,28,scattered clouds
Varanasi,2024-12-17,16.9,32,clear sky
Varanasi,2024-12-17,15.08,36,few clouds
Varanasi,2024-12-17,13.36,39,clear sky
Varanasi,2024-12-18,11.86,42,few clouds
Varanasi,2024-12-18,15.95,35,few clouds
Varanasi,2024-12-18,23.06,24,few clouds
Varanasi,2024-12-18,25.45,20,broken clouds
Varanasi,2024-12-18,19.22,29,scattered clouds
Srinagar,2024-12-13,2.72,21,broken clouds
Srinagar,2024-12-13,1.83,23,broken clouds
Srinagar,2024-12-13,-0.31,28,broken clouds
Srinagar,2024-12-14,-3.07,34,scattered clouds
Srinagar,2024-12-14,-1.25,30,clear sky
Srinagar,2024-12-14,4.77,17,scattered clouds
Srinagar,2024-12-14,8.86,11,overcast clouds
Srinagar,2024-12-14,4.86,16,overcast clouds
Srinagar,2024-12-14,2.71,20,broken clouds
Srinagar,2024-12-14,1.31,24,broken clouds
Srinagar,2024-12-14,0.8,24,broken clouds
Srinagar,2024-12-15,0.22,27,broken clouds
Srinagar,2024-12-15,1.55,26,overcast clouds
Srinagar,2024-12-15,6.54,18,overcast clouds
Srinagar,2024-12-15,9.28,14,overcast clouds
Srinagar,2024-12-15,5.03,19,overcast clouds
Srinagar,2024-12-15,3.94,25,overcast clouds
Srinagar,2024-12-15,2.53,27,overcast clouds
Srinagar,2024-12-15,1.55,30,overcast clouds
Srinagar,2024-12-16,0.65,35,overcast clouds
Srinagar,2024-12-16,2.07,31,overcast clouds
Srinagar,2024-12-16,8.37,20,overcast clouds
Srinagar,2024-12-16,12.92,12,scattered clouds
Srinagar,2024-12-16,7.59,18,few clouds
Srinagar,2024-12-16,5.76,18,clear sky
Srinagar,2024-12-16,3.49,22,clear sky
Srinagar,2024-12-16,1.56,27,clear sky
Srinagar,2024-12-17,0.06,30,clear sky
Srinagar,2024-12-17,1.34,27,clear sky
Srinagar,2024-12-17,7.71,16,clear sky
Srinagar,2024-12-17,11.67,9,broken clouds
Srinagar,2024-12-17,6.65,12,broken clouds
Srinagar,2024-12-17,4.77,15,broken clouds
Srinagar,2024-12-17,2.58,17,scattered clouds
Srinagar,2024-12-17,0.49,23,clear sky
Srinagar,2024-12-18,-1.15,28,few clouds
Srinagar,2024-12-18,0.45,25,overcast clouds
Srinagar,2024-12-18,5.08,17,overcast clouds
Srinagar,2024-12-18,8.32,11,overcast clouds
Srinagar,2024-12-18,4.68,13,overcast clouds
Jammu,2024-12-13,12.22,22,overcast clouds
